Date,Rate,Source,Daily_Return,Log_Return,SMA_Short,SMA_Long,Rolling_Volatility_Annualized,Signal,Position_Change,Strategy_Position,Strategy_Daily_Return,Trade_Executed,Strategy_Equity,BuyHold_Equity
2021-12-06,10775.34,CBU.uz (official),0.0014005224775957004,0.001399542660720922,10762.332,10723.5984,0.018933481159533565,1,False,1.0,0.0014005224775957004,False,10181.995382887233,10241.27784304109
2021-12-07,10769.78,CBU.uz (official),-0.0005159929988287626,-0.00051612616902808,10763.781,10724.893999999998,0.018163076182630626,1,False,1.0,-0.0005159929988287626,False,10176.741544555556,10235.99341537502
2021-12-08,10769.78,CBU.uz (official),0.0,0.0,10764.507000000001,10726.2768,0.017592342048046446,1,False,1.0,0.0,False,10176.741544555556,10235.99341537502
2021-12-09,10782.24,CBU.uz (official),0.0011569409960090482,0.0011562722555207513,10765.214,10727.8754,0.017561488973066693,1,False,1.0,0.0011569409960090482,False,10188.515434054241,10247.835855792147
2021-12-10,10795.73,CBU.uz (official),0.0012511314903025372,0.0012503494774987929,10766.5955,10730.1498,0.018053589597143437,1,False,1.0,0.0012511314903025372,False,10201.26260655322,10260.65724593878
2021-12-11,10795.73,CBU.uz (official),0.0,0.0,10767.977,10732.224400000001,0.018053589597143437,1,False,1.0,0.0,False,10201.26260655322,10260.65724593878
2021-12-12,10795.73,CBU.uz (official),0.0,0.0,10770.697,10734.299,0.015210875334667948,1,False,1.0,0.0,False,10201.26260655322,10260.65724593878
2021-12-13,10807.48,CBU.uz (official),0.0010883932814178543,0.001087801410870026,10773.2695,10736.608600000001,0.01496896745912528,1,False,1.0,0.0010883932814178543,False,10212.365592236172,10271.824876348192
2021-12-14,10826.29,CBU.uz (official),0.0017404612361069383,0.0017389483885637198,10776.328,10739.074,0.01576594567027349,1,False,1.0,0.0017404612361069383,False,10230.139818678412,10289.702589369555
2021-12-15,10845.0,CBU.uz (official),0.0017282005192913452,0.0017267088990725254,10781.308,10742.074,0.01443829637235214,1,False,1.0,0.0017282005192913452,False,10247.819551625475,10307.485258727858
2021-12-16,10830.15,CBU.uz (official),-0.001369294605809146,-0.0013702329463421287,10784.937,10745.003399999998,0.01558259186288047,1,False,1.0,-0.001369294605809146,False,10233.787267592126,10293.371274763625
2021-12-17,10840.22,CBU.uz (official),0.0009298116831253367,0.0009293796760117335,10789.0695,10748.2878,0.01566541892999383,1,False,1.0,0.0009298116831253367,False,10243.302762556155,10302.942171633647
2021-12-18,10840.22,CBU.uz (official),0.0,0.0,10793.202,10751.4322,0.01566541892999383,1,False,1.0,0.0,False,10243.302762556155,10302.942171633647
2021-12-19,10840.22,CBU.uz (official),0.0,0.0,10796.361,10754.576599999999,0.014771087657933136,1,False,1.0,0.0,False,10243.302762556155,10302.942171633647
2021-12-20,10821.32,CBU.uz (official),-0.0017435070505948946,-0.0017450287279733418,10798.0755,10757.342999999999,0.016220739498364018,1,False,1.0,-0.0017435070505948946,False,10225.44349196826,10284.978919315532
2021-12-21,10828.37,CBU.uz (official),0.0006514916849331698,0.0006512795563537381,10800.545,10760.426200000002,0.01594230661965892,1,False,1.0,0.0006514916849331698,False,10232.105283378032,10291.67949756118
2021-12-22,10837.65,CBU.uz (official),0.0008570080261385282,0.0008566410044388213,10804.103,10763.3776,0.015203505223212952,1,False,1.0,0.0008570080261385282,False,10240.87427973018,10300.499549493034
2021-12-23,10848.58,CBU.uz (official),0.0010085212200061644,0.0010080130041495116,10808.5185,10766.1092,0.014988707537976565,1,False,1.0,0.0010085212200061644,False,10251.202418752706,10310.887821865363
2021-12-24,10807.25,CBU.uz (official),-0.0038097151885315705,-0.0038169906375779493,10810.8675,10768.353000000001,0.02118697965348293,1,False,1.0,-0.0038097151885315705,False,10212.14825719727,10271.606275923157
2021-12-25,10807.25,CBU.uz (official),0.0,0.0,10813.2165,10770.89,0.02118697965348293,1,False,1.0,0.0,False,10212.14825719727,10271.606275923157
2021-12-26,10807.25,CBU.uz (official),0.0,0.0,10814.812,10773.427000000001,0.020729133088569763,1,False,1.0,0.0,False,10212.14825719727,10271.606275923157
2021-12-27,10798.23,CBU.uz (official),-0.0008346249045779741,-0.0008349733978645884,10816.234499999999,10775.7836,0.020894832604467093,1,False,1.0,-0.0008346249045779741,False,10203.624943932573,10263.033337515253
2021-12-28,10810.15,CBU.uz (official),0.001103884618127271,0.00110327578551498,10818.253,10777.881400000002,0.021167451022359885,1,False,1.0,0.001103884618127271,False,10214.888568557319,10274.362542151863
2021-12-29,10810.22,CBU.uz (official),6.4753958084473595e-06,6.475374843162427e-06,10819.652,10780.2258,0.0208606383513199,1,False,1.0,6.4753958084473595e-06,False,10214.95471400394,10274.429072716002
2021-12-30,10837.66,CBU.uz (official),0.002538338720211142,0.002535122579768085,10821.748499999998,10783.377200000003,0.02223308399616774,1,False,1.0,0.002538338720211142,False,10240.883729079696,10300.509053859341
2021-12-31,10837.66,CBU.uz (official),0.0,0.0,10823.845,10785.8244,0.02223308399616774,1,False,1.0,0.0,False,10240.883729079696,10300.509053859341
2022-01-01,10837.66,CBU.uz (official),0.0,0.0,10825.941499999999,10787.9368,0.02223308399616774,1,False,1.0,0.0,False,10240.883729079696,10300.509053859341
2022-01-02,10837.66,CBU.uz (official),0.0,0.0,10827.450499999999,10790.049200000001,0.02198718246497665,1,False,1.0,0.0,False,10240.883729079696,10300.509053859341
2022-01-03,10837.66,CBU.uz (official),0.0,0.0,10828.019,10792.1616,0.021159639026105515,1,False,1.0,0.0,False,10240.883729079696,10300.509053859341
2022-01-04,10837.66,CBU.uz (official),0.0,0.0,10827.652,10794.173599999998,0.02021340371267151,1,False,1.0,0.0,False,10240.883729079696,10300.509053859341
2022-01-05,10819.67,CBU.uz (official),-0.0016599524251544873,-0.0016613316727162545,10827.128,10796.1422,0.020492644568702978,1,False,1.0,-0.0016599524251544873,False,10223.884349297887,10283.410698875061
2022-01-06,10812.0,CBU.uz (official),-0.0007088940790246356,-0.0007091454632424837,10825.717,10797.566200000001,0.02028044507392553,1,False,1.0,-0.0007088940790246356,False,10216.636698218037,10276.12084991845
2022-01-07,10805.43,CBU.uz (official),-0.0006076581576026641,-0.0006078428566472921,10823.9775,10798.569599999999,0.020343568910125197,1,False,1.0,-0.0006076581576026641,False,10210.428475585102,10269.876481255487
2022-01-08,10818.05,CBU.uz (official),0.0011679313086105925,0.0011672498074192152,10822.869,10799.5686,0.02088068064269722,1,False,1.0,0.0011679313086105925,False,10222.353554676067,10281.870991533508
2022-01-09,10818.05,CBU.uz (official),0.0,0.0,10822.7055,10800.5676,0.01995908942385818,1,False,1.0,0.0,False,10222.353554676067,10281.870991533508
2022-01-10,10836.21,CBU.uz (official),0.0016786759166393939,0.0016772685150501408,10823.0975,10801.9298,0.020731674607557586,1,False,1.0,0.0016786759166393939,False,10239.513573399674,10299.130920744989
2022-01-11,10840.02,CBU.uz (official),0.0003515989446496448,0.00035153714822531946,10823.216,10803.903600000001,0.020543302937252844,1,False,1.0,0.0003515989446496448,False,10243.11377556581,10302.752084307529
2022-01-12,10855.02,CBU.uz (official),0.0013837612845732927,0.0013828047692178854,10823.537999999999,10805.8834,0.020826023294896242,1,False,1.0,0.0013837612845732927,False,10257.287799841917,10317.00863376635
2022-01-13,10860.17,CBU.uz (official),0.0004744348697653944,0.0004743223611265108,10826.184,10807.784399999999,0.015118579213517884,1,False,1.0,0.0004744348697653944,False,10262.15421484338,10321.903382413882
2022-01-14,10852.04,CBU.uz (official),-0.0007486070660035482,-0.0007488874121946749,10828.4235,10809.9172,0.015507798287001037,1,False,1.0,-0.0007486070660035482,False,10254.47189368573,10314.176332607201
2022-01-15,10852.04,CBU.uz (official),0.0,0.0,10830.662999999999,10811.806600000002,0.015507798287001037,1,False,1.0,0.0,False,10254.47189368573,10314.176332607201
2022-01-16,10852.04,CBU.uz (official),0.0,0.0,10833.353500000001,10813.695999999998,0.015040011106505657,1,False,1.0,0.0,False,10254.47189368573,10314.176332607201
2022-01-17,10839.97,CBU.uz (official),-0.0011122332759556652,-0.0011128522664028179,10834.8445,10815.344000000001,0.015421672445562896,1,False,1.0,-0.0011122332759556652,False,10243.06652881822,10302.704562476001
2022-01-18,10824.97,CBU.uz (official),-0.001383767667253677,-0.0013847259578685413,10835.581999999999,10816.3026,0.016341311519068567,1,False,1.0,-0.001383767667253677,False,10228.892504542113,10288.44801301718
2022-01-19,10809.74,CBU.uz (official),-0.0014069323055859728,-0.0014079229641442677,10834.186,10816.7568,0.01430738371723997,1,False,1.0,-0.0014069323055859728,False,10214.501145227106,10273.972863133326
2022-01-20,10817.25,CBU.uz (official),0.000694743814374732,0.0006945025916098093,10833.1655,10817.5222,0.014599743050845203,1,False,1.0,0.000694743814374732,False,10221.597606714677,10281.110642229041
2022-01-21,10835.07,CBU.uz (official),0.0016473687859668296,0.001646013362392491,10833.036,10818.893799999998,0.015857098517535976,1,False,1.0,0.0016473687859668296,False,10238.43634755469,10298.047422986121
2022-01-22,10835.07,CBU.uz (official),0.0,0.0,10832.906500000001,10820.389799999999,0.015857098517535976,1,False,1.0,0.0,False,10238.43634755469,10298.047422986121
2022-01-23,10835.07,CBU.uz (official),0.0,0.0,10832.777,10821.885799999998,0.015857098517535976,1,False,1.0,0.0,False,10238.43634755469,10298.047422986121
2022-01-24,10845.02,CBU.uz (official),0.0009183143256112913,0.0009178929329718456,10833.145,10823.580800000002,0.01619730626800393,1,False,1.0,0.0009183143256112913,False,10247.83845032451,10307.504267460474
2022-01-25,10825.0,CBU.uz (official),-0.0018460085827411987,-0.001847714556402949,10833.4115,10824.573999999999,0.01646667474771913,1,False,1.0,-0.0018460085827411987,False,10228.920852590667,10288.476526116101
2022-01-26,10818.0,CBU.uz (official),-0.0006466512702077987,-0.0006468604393182709,10833.711500000001,10825.538400000001,0.01643131931034666,1,False,1.0,-0.0006466512702077987,False,10222.306307928484,10281.823469701985
2022-01-27,10803.97,CBU.uz (official),-0.0012969125531522296,-0.0012977542720734225,10833.6385,10826.2222,0.01695879360298363,1,False,1.0,-0.0012969125531522296,False,10209.048870555564,10268.488843774832
2022-01-28,10804.0,CBU.uz (official),2.776757062505908e-06,2.7767532073231524e-06,10832.936,10826.6574,0.016383425656537446,1,False,1.0,2.776757062505908e-06,False,10209.077218604118,10268.51735687375
2022-01-29,10804.0,CBU.uz (official),0.0,0.0,10832.2335,10826.8228,0.016383425656537446,1,False,1.0,0.0,False,10209.077218604118,10268.51735687375
2022-01-30,10804.0,CBU.uz (official),0.0,0.0,10830.623,10826.988199999998,0.015043339399396114,1,False,1.0,0.0,False,10209.077218604118,10268.51735687375
2022-01-31,10815.16,CBU.uz (official),0.001032950758978135,0.0010324176324402882,10829.380000000001,10827.3768,0.015530243030531085,1,False,1.0,0.001032950758978135,False,10219.62269266554,10279.124229671113
2022-02-01,10804.86,CBU.uz (official),-0.0009523668628109716,-0.0009528206522705688,10826.872,10827.3244,0.014734902484870529,-1,True,1.0,-0.0009523668628109716,False,10209.889862662614,10269.334732376057
2022-02-02,10813.0,CBU.uz (official),0.0007533646895934165,0.0007530810528613127,10824.5135,10827.058599999998,0.014943835604196968,-1,False,-1.0,-0.0005,True,10204.784917731282,10277.071286549044
2022-02-03,10825.07,CBU.uz (official),0.0011162489595857306,0.0011156264169478217,10823.164999999999,10826.66,0.015519325899769907,-1,False,-1.0,0.0,False,10204.784917731282,10288.543056680244
2022-02-04,10835.21,CBU.uz (official),0.0009367144969962826,0.0009362760537479105,10822.3235,10826.7612,0.015968253919629433,-1,False,-1.0,0.0,False,10204.784917731282,10298.180484114408
2022-02-05,10835.21,CBU.uz (official),0.0,0.0,10821.482,10826.660999999998,0.015968253919629433,-1,False,-1.0,0.0,False,10204.784917731282,10298.180484114408
2022-02-06,10835.21,CBU.uz (official),0.0,0.0,10821.244,10826.5608,0.015492988623692973,-1,False,-1.0,0.0,False,10204.784917731282,10298.180484114408
2022-02-07,10853.02,CBU.uz (official),0.0016437152579416026,0.001642365836524352,10822.646499999999,10826.816799999999,0.0156881994885324,-1,False,-1.0,0.0,False,10204.784917731282,10315.107760505181
2022-02-08,10855.11,CBU.uz (official),0.0001925731271110731,0.00019255458728657357,10824.915,10827.4926,0.014599686910782124,-1,False,-1.0,0.0,False,10204.784917731282,10317.094173063111
2022-02-09,10840.11,CBU.uz (official),-0.0013818376782915864,-0.0013827932964170294,10826.058,10827.7274,0.015516896561523759,-1,False,-1.0,0.0,False,10204.784917731282,10302.837623604288
2022-02-10,10835.0,CBU.uz (official),-0.0004713974304689783,-0.00047150857316733205,10826.0545,10827.674400000002,0.014515808021505051,-1,False,-1.0,0.0,False,10204.784917731282,10297.980892421983
2022-02-11,10851.24,CBU.uz (official),0.0014988463313336808,0.0014977241823172212,10826.863000000001,10827.7276,0.015460017481001849,-1,False,-1.0,0.0,False,10204.784917731282,10313.415983302733
2022-02-12,10851.24,CBU.uz (official),0.0,0.0,10827.6715,10828.6074,0.015460017481001849,-1,False,-1.0,0.0,False,10204.784917731282,10313.415983302733
2022-02-13,10851.24,CBU.uz (official),0.0,0.0,10827.9825,10829.4872,0.0151358985924656,-1,False,-1.0,0.0,False,10204.784917731282,10313.415983302733
2022-02-14,10860.64,CBU.uz (official),0.0008662604458107293,0.0008658854587727412,10829.764500000001,10830.555,0.013670352645082515,-1,False,-1.0,0.0,False,10204.784917731282,10322.35008763026
2022-02-15,10844.02,CBU.uz (official),-0.0015302965571089011,-0.0015314686568112922,10831.0655,10831.470800000001,0.014687929604355268,-1,False,-1.0,0.0,False,10204.784917731282,10306.553830829887
2022-02-16,10837.16,CBU.uz (official),-0.0006326067270255864,-0.0006328069070890807,10832.725,10832.010999999999,0.0140113547926294,1,True,-1.0,0.0,False,10204.784917731282,10300.033835544053
2022-02-17,10845.08,CBU.uz (official),0.0007308187753987117,0.0007305518573953493,10834.778999999999,10832.708200000001,0.0141450008325418,1,False,1.0,0.00023081877539871164,True,10207.1403736892,10307.561293658311
2022-02-18,10856.41,CBU.uz (official),0.0010447133631101835,0.0010441680298828786,10837.3995,10833.0832,0.014441728472799,1,False,1.0,0.0010447133631101835,False,10217.803909636736,10318.329740682875
2022-02-19,10856.41,CBU.uz (official),0.0,0.0,10840.02,10833.458200000001,0.014441728472799,1,False,1.0,0.0,False,10217.803909636736,10318.329740682875
2022-02-20,10856.41,CBU.uz (official),0.0,0.0,10842.0825,10833.833200000001,0.01415435486131552,1,False,1.0,0.0,False,10217.803909636736,10318.329740682875
2022-02-21,10841.22,CBU.uz (official),-0.0013991733915723614,-0.0014001531486688816,10843.9005,10833.9044,0.01471085989778456,1,False,1.0,-0.0013991733915723614,False,10203.507430286067,10303.89260826424
2022-02-22,10888.07,CBU.uz (official),0.004321469354924945,0.004312158620629718,10847.654,10834.9126,0.02078920559916858,1,False,1.0,0.004321469354924945,False,10247.601574958799,10348.420564407292
2022-02-23,10869.8,CBU.uz (official),-0.0016779833340527794,-0.0016793927249310553,10849.8905,10835.555400000001,0.02176089639509155,1,False,1.0,-0.0016779833340527794,False,10230.406270302004,10331.056087166447
2022-02-24,10840.28,CBU.uz (official),-0.00271578133912298,-0.00271947576361265,10850.144,10835.9676,0.023894319789991285,1,False,1.0,-0.00271578133912298,False,10202.622723861472,10302.999197831488
2022-02-25,10850.85,CBU.uz (official),0.0009750670646884174,0.0009745919955891721,10850.926,10836.7446,0.024130587006138744,1,False,1.0,0.0009750670646884174,False,10212.570965252951,10313.045313016804
2022-02-26,10850.85,CBU.uz (official),0.0,0.0,10851.708,10837.653,0.024130587006138744,1,False,1.0,0.0,False,10212.570965252951,10313.045313016804
2022-02-27,10850.85,CBU.uz (official),0.0,0.0,10851.5995,10838.309,0.023406229956975434,1,False,1.0,0.0,False,10212.570965252951,10313.045313016804
2022-02-28,10860.0,CBU.uz (official),0.0008432519111405412,0.0008428965739928417,10851.844000000001,10839.147999999997,0.023593745350659417,1,False,1.0,0.0008432519111405412,False,10221.18273523706,10321.741808186684
2022-03-01,10872.41,CBU.uz (official),0.0011427255985267948,0.0011420731846027907,10853.458999999999,10839.872,0.02329921945917252,1,False,1.0,0.0011427255985267948,False,10232.862742395837,10333.536726772283
2022-03-02,10861.8,CBU.uz (official),-0.0009758645967178348,-0.0009763410625760612,10854.799,10840.3076,0.023545121736101026,1,False,1.0,-0.0009758645967178348,False,10222.87685392246,10323.452594121742
2022-03-03,10887.83,CBU.uz (official),0.0023964720396252304,0.002393605079985723,10856.628499999999,10840.9638,0.024438645817431194,1,False,1.0,0.0023964720396252304,False,10247.375692467418,10348.192459615953
2022-03-04,10900.25,CBU.uz (official),0.0011407231744067214,0.0011400730440919145,10859.079,10841.7654,0.02466810943092667,1,False,1.0,0.0011407231744067214,False,10259.065111396669,10359.996882567857
2022-03-05,10900.25,CBU.uz (official),0.0,0.0,10861.5295,10842.729599999999,0.02466810943092667,1,False,1.0,0.0,False,10259.065111396669,10359.996882567857
2022-03-06,10900.25,CBU.uz (official),0.0,0.0,10863.509999999998,10843.6938,0.024561548328872942,1,False,1.0,0.0,False,10259.065111396669,10359.996882567857
2022-03-07,10910.43,CBU.uz (official),0.0009339235338639007,0.0009334876986171024,10866.8305,10844.861600000002,0.023828084052349947,1,False,1.0,0.0009339235338639007,False,10268.646293739643,10369.672327467242
2022-03-08,10910.43,CBU.uz (official),0.0,0.0,10870.494,10846.270799999998,0.023602181899252624,1,False,1.0,0.0,False,10268.646293739643,10369.672327467242
2022-03-09,10897.27,CBU.uz (official),-0.0012061852740908874,-0.0012069133010310692,10873.103500000001,10847.7168,0.0241693044605571,1,False,1.0,-0.0012061852740908874,False,10256.260403795286,10357.164581408704
2022-03-10,10918.68,CBU.uz (official),0.0019647122627961533,0.0019627847399306454,10876.217,10849.8956,0.024787693754473213,1,False,1.0,0.0019647122627961533,False,10276.411004381052,10377.513429669596
2022-03-11,10957.36,CBU.uz (official),0.0035425527627881426,0.0035362927027884905,10881.264500000001,10852.6978,0.027305133527825994,1,False,1.0,0.0035425527627881426,False,10312.815732576168,10414.276318540742
2022-03-12,10957.36,CBU.uz (official),0.0,0.0,10886.312,10855.143600000001,0.027305133527825994,1,False,1.0,0.0,False,10312.815732576168,10414.276318540742
2022-03-13,10957.36,CBU.uz (official),0.0,0.0,10892.119,10857.589399999999,0.026477814738488255,1,False,1.0,0.0,False,10312.815732576168,10414.276318540742
2022-03-14,10998.06,CBU.uz (official),0.0037143983587286655,0.003707517015913277,10897.6185,10860.849199999999,0.025391560381460163,1,False,1.0,0.0037143983587286655,False,10351.121638407121,10452.959089405678
2022-03-15,11033.03,CBU.uz (official),0.0031796516840243427,0.0031746072817414295,10905.78,10864.6094,0.025708008859017382,1,False,1.0,0.0031796516840243427,False,10384.034599756224,10486.195858377345
2022-03-16,11150.12,CBU.uz (official),0.010612678475450554,0.01055675929019951,10921.272,10871.111799999999,0.04092747288295894,1,False,1.0,0.010612678475450554,False,10494.23702024139,10597.482483452904
2022-03-17,11330.38,CBU.uz (official),0.016166642152730004,0.01603735357369068,10945.2485,10881.3594,0.06638054242072744,1,False,1.0,0.016166642152730004,False,10663.893594813564,10768.808190482712
2022-03-18,11571.99,CBU.uz (official),0.021324086217761495,0.021099909204915054,10981.305499999999,10896.719799999999,0.09437569664734449,1,False,1.0,0.021324086217761495,False,10891.291381246405,10998.443184799102
2022-03-19,11571.99,CBU.uz (official),0.0,0.0,11017.362500000001,10912.0796,0.09437569664734449,1,False,1.0,0.0,False,10891.291381246405,10998.443184799102
2022-03-20,11571.99,CBU.uz (official),0.0,0.0,11052.962,10927.4394,0.09470649586745165,1,False,1.0,0.0,False,10891.291381246405,10998.443184799102
2022-03-21,11571.99,CBU.uz (official),0.0,0.0,11087.941,10942.799200000001,0.09512117648766406,1,False,1.0,0.0,False,10891.291381246405,10998.443184799102
2022-03-22,11571.99,CBU.uz (official),0.0,0.0,11123.4505,10957.935800000001,0.09462294504537598,1,False,1.0,0.0,False,10891.291381246405,10998.443184799102
2022-03-23,11571.99,CBU.uz (official),0.0,0.0,11157.658500000001,10973.278400000001,0.09526915712663978,1,False,1.0,0.0,False,10891.291381246405,10998.443184799102
2022-03-24,11509.59,CBU.uz (official),-0.005392330964682834,-0.005406922058274866,11188.1255,10987.2102,0.0997401499417351,1,False,1.0,-0.005392330964682834,False,10832.561933485928,10939.135939050406
2022-03-25,11483.91,CBU.uz (official),-0.0022311828657667343,-0.0022336756628713477,11217.308500000001,11000.386999999999,0.10086182806567995,1,False,1.0,-0.0022311828657667343,False,10808.392506907576,10914.728726376903
2022-03-26,11483.91,CBU.uz (official),0.0,0.0,11246.4915,11013.360999999999,0.10086182806567995,1,False,1.0,0.0,False,10808.392506907576,10914.728726376903
2022-03-27,11483.91,CBU.uz (official),0.0,0.0,11275.165500000001,11026.335,0.10112431539652912,1,False,1.0,0.0,False,10808.392506907576,10914.728726376903
2022-03-28,11486.87,CBU.uz (official),0.00025775193292187915,0.000257718720599321,11303.9875,11039.3682,0.10104107388470046,1,False,1.0,0.00025775193292187915,False,10811.17839096801,10917.542018803446
2022-03-29,11474.3,CBU.uz (official),-0.0010942928752568637,-0.0010948920508608967,11332.839,11051.793800000001,0.1009859852994223,1,False,1.0,-0.0010942928752568637,False,10799.347795481644,10905.595030356952
2022-03-30,11442.67,CBU.uz (official),-0.002756595173561749,-0.0027604015787919905,11359.0385,11063.545,0.10275638683612394,1,False,1.0,-0.002756595173561749,False,10769.578365471005,10875.532719731451
2022-03-31,11400.21,CBU.uz (official),-0.0037106724217338405,-0.0037175740450432677,11381.181,11074.747,0.10485901915569505,1,False,1.0,-0.0037106724217338405,False,10729.615988036549,10835.17718039668
2022-04-01,11395.02,CBU.uz (official),-0.0004552547716225597,-0.0004553584315384103,11403.064,11085.9474,0.10498676177039502,1,False,1.0,-0.0004552547716225597,False,10724.731279160318,10830.244414283929
2022-04-02,11395.02,CBU.uz (official),0.0,0.0,11424.947,11096.822999999999,0.10498676177039502,1,False,1.0,0.0,False,10724.731279160318,10830.244414283929
2022-04-03,11395.02,CBU.uz (official),0.0,0.0,11444.795,11107.698599999998,0.10500115953576589,1,False,1.0,0.0,False,10724.731279160318,10830.244414283929
2022-04-04,11404.61,CBU.uz (official),0.000841595714619281,0.0008412417715165928,11463.374,11118.765999999998,0.10492019279445478,1,False,1.0,0.000841595714619281,False,10733.757167045302,10839.359101571272
2022-04-05,11408.5,CBU.uz (official),0.0003410901381106779,0.00034103198009389455,11476.293000000001,11129.723199999999,0.0995150288192862,1,False,1.0,0.0003410901381106779,False,10737.418345759856,10843.056300064258
2022-04-06,11385.07,CBU.uz (official),-0.0020537318665907467,-0.0020558436657555513,11479.0275,11140.544199999998,0.08267652926184114,1,False,1.0,-0.0020537318665907467,False,10715.36656753825,10820.787569809578
2022-04-07,11370.56,CBU.uz (official),-0.0012744761340949262,-0.0012752889695027325,11468.956,11151.2122,0.025283940052869807,1,False,1.0,-0.0012744761340949262,False,10701.710088579846,10806.996734299746
2022-04-08,11362.51,CBU.uz (official),-0.0007079686488615788,-0.0007082193770108947,11458.482,11161.5608,0.025082549347102363,1,False,1.0,-0.0007079686488615788,False,10694.133613347925,10799.345719423512
2022-04-09,11362.51,CBU.uz (official),0.0,0.0,11448.008,11171.6828,0.025082549347102363,1,False,1.0,0.0,False,10694.133613347925,10799.345719423512
2022-04-10,11362.51,CBU.uz (official),0.0,0.0,11437.534,11181.8048,0.025082549347102363,1,False,1.0,0.0,False,10694.133613347925,10799.345719423512
2022-04-11,11344.69,CBU.uz (official),-0.0015683154514275488,-0.0015695465454360097,11426.169,11191.5704,0.02494379485236602,1,False,1.0,-0.0015683154514275488,False,10677.36183836248,10782.408938666433
2022-04-12,11329.38,CBU.uz (official),-0.001349530044452596,-0.0013504414802219574,11414.038499999999,11201.333600000002,0.024691951951343993,1,False,1.0,-0.001349530044452596,False,10662.952417766119,10767.857753852128
2022-04-13,11315.0,CBU.uz (official),-0.0012692662793549747,-0.001270072480060047,11404.309,11209.872200000002,0.018703219162112126,1,False,1.0,-0.0012692662793549747,False,10649.418291823882,10754.190475104273
2022-04-14,11335.97,CBU.uz (official),0.0018532920901457306,0.0018515768632440287,11396.912,11219.195600000001,0.02026170709762372,1,False,1.0,0.0018532920901457306,False,10669.154774508774,10774.121131247704
2022-04-15,11320.0,CBU.uz (official),-0.0014087898962329426,-0.0014097831737079221,11388.716499999999,11228.79,0.020281852786556847,1,False,1.0,-0.0014087898962329426,False,10654.1241770611,10758.942658257214
2022-04-16,11320.0,CBU.uz (official),0.0,0.0,11380.520999999999,11238.173,0.020281852786556847,1,False,1.0,0.0,False,10654.1241770611,10758.942658257214
2022-04-17,11320.0,CBU.uz (official),0.0,0.0,11372.1775,11247.556,0.020137549008768765,1,False,1.0,0.0,False,10654.1241770611,10758.942658257214
2022-04-18,11299.42,CBU.uz (official),-0.001818021201413389,-0.001819675807668068,11363.433500000001,11256.527399999999,0.020471975550366023,1,False,1.0,-0.001818021201413389,False,10634.754753424711,10739.382672399712
2022-04-19,11278.02,CBU.uz (official),-0.0018939025188903225,-0.0018956982198791278,11355.201,11264.8878,0.01956898920667372,1,False,1.0,-0.0018939025188903225,False,10614.613564609419,10719.043328505128
2022-04-20,11259.37,CBU.uz (official),-0.001653659064268287,-0.0016550278676495853,11348.159,11272.627,0.016531047377662787,1,False,1.0,-0.001653659064268287,False,10597.060612674599,10701.31768534466
2022-04-21,11281.8,CBU.uz (official),0.0019921185643601014,0.0019901369275068066,11342.498000000001,11281.027,0.018960357364875675,1,False,1.0,0.0019921185643601014,False,10618.171213848756,10722.63597896875
2022-04-22,11302.08,CBU.uz (official),0.0017975854916769674,0.001795971768457907,11337.850999999999,11289.312,0.020590745492024956,1,False,1.0,0.0017975854916769674,False,10637.258284370913,10741.910833837079
2022-04-23,11302.08,CBU.uz (official),0.0,0.0,11333.204000000002,11297.348600000001,0.020590745492024956,1,False,1.0,0.0,False,10637.258284370913,10741.910833837079
2022-04-24,11302.08,CBU.uz (official),0.0,0.0,11328.0775,11305.3852,0.02012444488861917,1,False,1.0,0.0,False,10637.258284370913,10741.910833837079
2022-04-25,11260.28,CBU.uz (official),-0.003698434270505868,-0.003705290388353649,11320.6665,11312.5858,0.022929371140264842,1,False,1.0,-0.003698434270505868,False,10597.917083787774,10702.182582678497
2022-04-26,11246.9,CBU.uz (official),-0.00118824753913771,-0.0011889540649853655,11313.758,11319.315200000001,0.022428289673846906,-1,True,1.0,-0.00118824753913771,False,10585.324134892977,10689.465740561225
2022-04-27,11221.87,CBU.uz (official),-0.0022255021383669193,-0.0022279822485945025,11306.3235,11325.544000000002,0.02304783631089171,-1,False,-1.0,-0.0005,True,10580.03147282553,10665.676311697607
2022-04-28,11200.06,CBU.uz (official),-0.0019435263463221109,-0.0019454174443146411,11298.201,11331.5998,0.02349703530964168,-1,False,-1.0,0.0,False,10580.03147282553,10644.947288784479
2022-04-29,11179.8,CBU.uz (official),-0.00180891888079171,-0.0018105569502716286,11289.0655,11336.8222,0.02364008644677831,-1,False,-1.0,0.0,False,10580.03147282553,10625.691442648764
2022-04-30,11179.8,CBU.uz (official),0.0,0.0,11279.93,11341.270999999999,0.02364008644677831,-1,False,-1.0,0.0,False,10580.03147282553,10625.691442648764
2022-05-01,11179.8,CBU.uz (official),0.0,0.0,11271.685500000001,11345.719799999999,0.02362758004844678,-1,False,-1.0,0.0,False,10580.03147282553,10625.691442648764
2022-05-02,11179.8,CBU.uz (official),0.0,0.0,11264.2065,11350.168599999999,0.023644419516319327,-1,False,-1.0,0.0,False,10580.03147282553,10625.691442648764
2022-05-03,11179.8,CBU.uz (official),0.0,0.0,11257.4465,11353.8034,0.023642211406396774,-1,False,-1.0,0.0,False,10580.03147282553,10625.691442648764
